U, real, imaginary, magnitude, phase
595,2.65898414397725E-14,-1.8397783296819625E-13,1.8588938294444296E-13,0.0
596,-0.0130692368310808,4.173050793809807E-14,0.0130692368310808,-3.1930332641043007E-12
597,1.4518941604535485E-13,-2.9429236825251337E-13,3.281584442662783E-13,0.0
598,3.3889557826682903E-14,-1.675048988403205E-14,3.780318823913063E-14,0.0
599,2.8033131371785203E-14,1.2012613126444194E-13,1.2335373471066737E-13,0.0
600,0.015138498507297843,1.6199541708061815E-13,0.015138498507297843,1.0700890646620253E-11
601,4.54081217071689E-14,2.5604518505417673E-14,5.212953946532944E-14,0.0
602,-4.937716902020384E-14,6.551703624069205E-14,8.204015393826326E-14,0.0
603,-5.306866057708248E-14,1.8707257964933888E-14,5.6269389867068676E-14,0.0
604,0.005091568791296797,1.4703516182379417E-13,0.005091568791296797,2.887816463859365E-11
605,-9.23428000731974E-14,7.373268662291821E-14,1.1816810822718609E-13,0.0
606,-5.2791104820926193E-14,7.993605777301127E-14,9.579495853386133E-14,0.0
607,2.258748743599881E-13,-9.68530811107371E-14,2.4576407017256085E-13,0.0
608,0.006768290477376898,2.0068668948880486E-13,0.006768290477376898,2.9651016037151894E-11
609,6.689093723366568E-15,3.8968828164342995E-14,3.9538760012702393E-14,0.0
610,1.844080443902385E-13,1.8568480086855743E-14,1.853405387079905E-13,0.0
611,1.3100631690576847E-14,-6.776523786555799E-14,6.901995373562489E-14,0.0
612,-0.023107156600185808,1.0487444246365385E-13,0.023107156600185808,-4.5386130486868535E-12
613,3.760880495917718E-14,-1.8623991238087E-14,4.196755008448517E-14,0.0
614,-1.1310397063368782E-13,-1.4738210651898953E-14,1.1406017283138696E-13,0.0
615,4.08006961549745E-14,5.3693161028434133E-14,6.743628361613583E-14,0.0
616,0.0018748848119235495,9.285627822208653E-14,0.0018748848119235495,4.952639097162458E-11
617,8.854028621385623E-15,-2.731148640577885E-14,2.871081873652089E-14,0.0
618,2.5549007354186415E-13,-2.000483112496454E-13,3.244911470475923E-13,0.0
619,3.3584246494910985E-14,4.286848653833886E-14,5.445740308460073E-14,0.0
620,-0.012623885698460346,-6.621092563108277E-14,0.012623885698460346,5.244892675094332E-12
621,3.8191672047105385E-14,-3.258227021518678E-13,3.2805340579134127E-13,0.0
622,-3.7528313789891854E-13,4.2135739342086254E-13,5.642512619229861E-13,0.0
623,2.3203661214665772E-14,5.2735593669694936E-14,5.761469199310323E-14,0.0
624,-0.008218786073206696,-3.855388230888934E-13,0.008218786073206696,4.690946079564631E-11
625,-3.835820550079916E-14,-1.4349632593280148E-14,4.0954412275158665E-14,0.0
626,9.425793479067579E-14,2.708944180085382E-14,9.807342212895977E-14,0.0
627,-7.842615445952106E-13,-1.4793444247374055E-12,1.6743733446673447E-12,0.0
628,-0.039817276690322034,8.379408278358369E-14,0.039817276690322034,-2.104465441855561E-12
629,-1.3627987627273797E-14,1.245947789385582E-13,1.2533786732475271E-13,0.0
630,8.665290707199347E-14,-6.397382623646308E-13,6.455801814161775E-13,0.0
631,2.0741741657559487E-13,-9.978129433818594E-14,2.301701357663447E-13,0.0
632,0.01333588018464324,2.6645352591003757E-15,0.01333588018464324,1.998019794875397E-13
633,1.1185496973098452E-14,2.3869795029440866E-14,2.6360623233958533E-14,0.0
634,1.0186296250935811E-14,-5.914713163690521E-14,6.001786244265304E-14,0.0
635,1.0633161018347437E-13,-1.6653345369377348E-14,1.0762780884233458E-13,0.0
636,-0.008452635740754583,-1.0103029524088925E-14,0.008452635740754583,1.1952519703856312E-12
637,1.2301271112846734E-13,-1.857403120197887E-13,2.227814862334485E-13,0.0
638,2.9781732635569824E-14,1.5604184611106575E-13,1.588584569247923E-13,0.0
639,7.466249840604178E-14,6.6058269965196814E-15,7.495415677959522E-14,0.0
640,-0.03705188036798987,7.280287483979464E-14,0.03705188036798987,-1.964890151774619E-12
641,-3.777533841287095E-14,9.700573677662305E-14,1.0410134081644868E-13,0.0
642,-3.880229471064922E-14,6.106226635438361E-14,7.234789870580738E-14,0.0
643,2.232936058277346E-13,1.1793344079080725E-13,2.525239213625326E-13,0.0
644,2.639463884912818E-4,-9.270362255620057E-15,2.639463884912818E-4,-3.5122140934033877E-11
645,-7.288614156664153E-14,6.236677840831817E-14,9.59270800217789E-14,0.0
646,-2.8282931552325863E-14,-7.888134589961737E-14,8.379851399713859E-14,0.0
